Rank,Name,Symbol,Price,Change_1h,Change_24h,Change_7d,Change_30d,Volume_24h,Circulating_Supply,Total_Supply,Market_Cap
1103,GoPlus Security,GPS,$0.00846522,-0.06%,0.28%,-0.03%,-25.15%,"$3,540,664","3,155,000,000.44999981","10,000,000,000","$26,709,302"
1104,Epic Chain,EPIC,$0.889457,0.20%,0.64%,-0.90%,-53.61%,"$4,685,221","30,000,000","30,000,000","$26,667,098"
1105,Aster Staked USDF,ASUSDF,$1.044,-0.01%,-0.01%,0.03%,0.45%,"$36,781","25,487,342.46347345","25,487,342.46347345","$26,603,733"
1106,Metadium,META,$0.01542805,0.03%,0.51%,-5.20%,-15.84%,"$968,289","1,721,008,720","2,000,000,000","$26,550,074"
1107,Firo,FIRO,$1.48,-0.62%,1.58%,17.08%,144.18%,"$515,514","17,852,432.04439815","17,852,432.04439815","$26,506,207"
1108,MIA,MIA,$0.04835764,0.32%,0.51%,-1.18%,-15.55%,"$26,699","548,320,000","1,000,000,000","$26,504,207"
1109,Puffer,PUFFER,$0.087744,0.24%,5.22%,-5.94%,-53.69%,"$5,477,349","301,645,373","1,000,000,000","$26,471,788"
1110,Planet IX,IXT,$0.174491,-0.16%,-8.91%,24.85%,29.07%,"$362,427","151,655,466.3324728","153,258,226","$26,463,523"
1111,AVA (Travala),AVA,$0.377713,0.12%,-0.25%,3.71%,-30.00%,"$3,577,009","69,949,531","69,949,531","$26,424,581"
1112,Bone ShibaSwap,BONE,$0.105691,0.21%,-2.60%,-7.72%,-31.41%,"$2,115,776","249,892,047.75881401","249,999,401.8248471","$26,410,295"
1113,Boost,BOOST,$0.166097,3.57%,7.62%,88.84%,65.49%,"$113,423,949","158,860,200.00000289","1,000,000,000","$26,390,745"
1114,Just a chill guy,CHILLGUY,$0.02637155,0.10%,1.71%,0.45%,-31.63%,"$4,792,480","999,950,125.97886705","999,950,125.97886705","$26,366,738"
1115,Bitcoin Limited Edition,BTCLE,$132.23,0.02%,0.38%,0.96%,4.57%,"$43,453","200,279.09758539","210,000","$26,349,526"
1116,POL Staked WBERA,SWBERA,$2.33,0.01%,-7.84%,9.45%,-27.65%,"$102,759","11,294,158.53636131","11,294,158.53636131","$26,342,380"
1117,OpenVPP,OVPP,$0.03290935,0.44%,13.16%,-10.98%,-34.36%,"$1,651,844","800,000,000","1,000,000,000","$26,330,041"
1118,MakerDAO Arbitrum Bridged DAI (Arbitrum One),DAI,$0.999273,-0.09%,-0.02%,0.29%,-0.02%,"$2,495,542","26,324,752.20870182","26,324,752.20870182","$26,302,626"
1119,ROAM Token,ROAM,$0.0817,0.43%,2.26%,60.20%,-26.03%,"$34,636,113","321,933,162.43141699","995,935,822.98547101","$26,276,401"
1120,Ozapay,OZA,$0.03451757,-1.90%,-2.01%,-8.41%,,"$97,703","759,590,013.80999994","996,889,063.80999994","$26,260,296"
1121,sDOLA,SDOLA,$1.16,-0.01%,0.04%,0.15%,0.72%,"$41,817","22,494,972.81781122","22,597,137.45070326","$26,169,479"
1122,Limitless,LMTS,$0.195036,3.64%,-30.43%,,,"$4,704,990","131,598,680","1,000,000,000","$26,152,401"
1123,MyShell,SHELL,$0.096551,-0.29%,6.48%,13.79%,-25.59%,"$17,556,457","270,000,000","1,000,000,000","$26,047,555"
1125,Minswap,MIN,$0.01479353,-0.57%,1.37%,-6.17%,-30.52%,"$64,429","1,758,109,731.30705905","2,499,998,928.6979208","$26,008,656"
1124,Access Protocol,ACS,$0.00059207,-0.05%,-1.51%,-14.90%,-30.93%,"$587,224","43,894,024,044.47738647","89,372,958,102.72290039","$25,988,451"
1126,XION,XION,$0.612303,0.86%,1.97%,-3.67%,-17.60%,"$7,700,559","42,398,846.964999","200,000,000","$25,921,814"
1127,Aquarius,AQUA,$0.0007207,0.37%,0.61%,-1.68%,-20.96%,"$98,490","35,910,636,013.40065002","99,971,232,585","$25,872,102"
1128,Kyros Restaked SOL,KYSOL,$239.68,0.48%,1.91%,5.85%,-9.01%,"$281,787","107,699.74768471","107,699.74768471","$25,824,047"
1129,Aave USDC (Sonic),ASONUSDC,$1.006,0.00%,0.00%,0.00%,0.01%,"$282,094","25,630,081.69189","25,630,081.69189","$25,792,560"
1130,Radworks,RAD,$0.515632,-0.39%,0.11%,1.15%,-18.62%,"$3,305,139","49,829,110.56634565","99,998,580","$25,690,272"
1131,BOTXCOIN,BOTX,$0.01451549,-2.75%,10.54%,17.28%,35.55%,"$46,030","1,759,052,523","5,000,000,000","$25,534,953"
1132,Impossible Finance Launchpad,IDIA,$0.03401315,-0.05%,4.66%,39.94%,85.68%,"$18,789.58","748,389,159.86544931","1,000,000,000","$25,457,235"
1134,Sharp Token,SHARP,$0.00854607,0.27%,2.71%,-1.63%,,"$38,053","2,976,492,186.66666651","68,230,000,000","$25,418,044"
1135,Storj,STORJ,$0.176669,-0.16%,-0.23%,3.52%,-25.36%,"$8,983,771","143,787,438.69999999","424,999,998","$25,407,893"
1133,L2 Standard Bridged USDT (Base),USDT,$0.999322,-0.02%,-0.01%,-0.07%,-0.06%,"$12,912,011","25,432,493.432275","25,432,493.432275","$25,403,363"
1136,ZND Token,ZND,$0.163546,-1.11%,-6.96%,2.03%,-35.96%,"$3,336,719","155,274,284.00799847","694,113,625","$25,396,647"
1137,MEDXT,MEDXT,$0.00121246,-0.34%,-0.91%,-16.54%,-34.46%,"$40,755","20,863,460,800.83357239","24,997,400,000","$25,234,625"
1138,Botanix Pegged Bitcoin,PBTC,"$110,697",0.04%,0.66%,4.07%,-2.78%,"$23,122",227.90521127,227.90521127,"$25,228,596"
1139,Hylo Leveraged SOL,XSOL,$1.76,-0.78%,0.02%,8.92%,,"$149,192","14,307,692.870562","14,307,692.870562","$25,208,945"
1140,tao.bot,TAOBOT,$0.314965,-0.32%,9.18%,-0.55%,6.36%,"$81,008","80,034,999.98999999","100,000,000","$25,206,886"
1141,Fuzzybear,FUZZY,$0.00007915,0.39%,6.31%,93.55%,82.06%,"$102,983","317,770,791,933.93084717","320,999,751,125.99987793","$25,125,503"
1143,PepeCoin,PEPECOIN,$0.264353,0.67%,3.27%,-8.42%,-28.18%,"$210,324","94,838,956.9478202","107,646,759.03315184","$25,070,663"
1142,Ampleforth Governance,FORTH,$2.18,0.10%,1.30%,2.87%,-13.20%,"$1,329,397","11,503,546.44717004","15,297,897.14455933","$25,045,321"
1145,Send,SEND,$0.077639,-0.36%,3.99%,28.01%,723.88%,"$371,157","321,339,976.64110798","965,981,916.88999999","$24,948,666"
1146,Stader,SD,$0.378685,0.16%,1.12%,-0.09%,-33.54%,"$1,843,969","65,807,873.74536169","120,000,000","$24,926,846"
1147,SPDR S&P 500 ETF (Ondo Tokenized ETF),SPYON,$678.1,-0.17%,0.80%,1.93%,2.41%,"$356,170","36,711.29825117","36,711.29825117","$24,882,162"
1148,Lido Staked SOL,STSOL,$234.3,0.46%,1.63%,5.27%,-9.90%,"$104,501","106,156.16","106,156.16","$24,861,963"
1149,Injective Bridged USDT (Injective),USDT,$1,,,0.00%,0.01%,"$1,123.61","24,658,124","24,658,124","$24,667,319"
1144,Enzyme,MLN,$8.28,6.22%,0.05%,55.48%,12.19%,"$22,984,340","2,988,446.71914172","2,988,446.71914172","$24,654,522"
1150,USUALx,USUALX,$0.04994413,-1.93%,-1.01%,4.30%,-45.49%,"$69,682","490,600,393.57003403","490,600,393.57003403","$24,502,609"
1151,0xy,0XY,$0.0245288,-0.63%,-1.78%,-30.79%,-53.94%,"$8,159.56","999,999,997.46725798","999,999,997.46725798","$24,489,627"
1152,MAP Protocol,MAPO,$0.00403376,0.19%,2.88%,3.96%,-4.65%,"$654,133","6,070,236,804.20216084","9,697,223,991.05545425","$24,475,748"
1153,Adrena,ADX,$0.02477301,0.11%,-11.53%,-31.68%,-17.86%,"$100,250","987,951,004.77647197","995,088,046.77647197","$24,474,320"
1154,Pepecoin,PEP,$0.00024451,-0.57%,-1.58%,-11.00%,-24.23%,"$172,106","100,046,110,000","100,046,110,000","$24,462,077"
1155,IXS,IXS,$0.135859,0.44%,4.83%,-20.74%,76.27%,"$148,356","180,000,000","180,000,000","$24,453,521"
1156,Mansory Token,MNSRY,$0.02718395,0.50%,1.03%,3.68%,4.09%,"$1,291,940","899,993,842","899,993,842","$24,388,983"
1162,Syscoin,SYS,$0.02888916,0.43%,0.93%,0.16%,-20.59%,"$1,123,733","843,426,733.09117985","843,447,680.908463","$24,365,878"
1157,ynETH MAX,YNETHX,"$4,153.58",0.23%,2.36%,2.55%,-5.58%,"$7,156.49","5,864.39718319","5,864.39718319","$24,358,165"
1160,OpenKaito,SN5,$9.08,-0.35%,0.48%,0.86%,11.09%,"$43,814","2,682,215.03646455","2,682,215.03646455","$24,343,164"
1158,Mubarak,MUBARAK,$0.02433481,0.18%,-1.84%,0.12%,-24.63%,"$9,944,583","1,000,000,000","1,000,000,000","$24,334,703"
1159,Mobox,MBOX,$0.04862806,0.48%,0.80%,-0.97%,-18.79%,"$3,732,207","500,322,467","550,322,467","$24,331,525"
1161,Blackhole,BLACK,$0.133463,0.02%,-0.78%,-6.93%,-60.70%,"$867,231","182,863,263.89334846","184,235,574.74803859","$24,290,281"
1163,BRACKY,BRACKY,$0.00024248,-1.50%,6.14%,48.84%,127.92%,"$147,722","100,000,000,000","100,000,000,000","$24,251,753"
1164,affine,SN120,$23.17,-0.19%,0.57%,-2.16%,,"$263,245","1,045,363.78694447","1,045,363.78694447","$24,204,164"
1165,Gyroscope GYD,GYD,$0.999718,-0.00%,-0.01%,-0.12%,0.09%,"$98,530","24,208,960.0029494","24,208,960.0029494","$24,195,882"
1166,Coral Protocol,CORAL,$0.00241437,4.29%,10.32%,9.40%,32.43%,"$340,398","10,000,000,000","10,000,000,000","$24,195,661"
1167,Midas mEDGE,MEDGE,$1.061,0.00%,0.34%,0.40%,1.64%,$27.55,"22,771,407.71866989","22,771,407.71866989","$24,155,101"
1169,Kofi Aptos,KAPT,$3.21,0.24%,1.17%,1.76%,-25.16%,"$192,074","7,500,346.01390394","7,500,346.01390394","$24,084,675"
1168,Orchid Protocol,OXT,$0.04066735,0.23%,2.01%,1.40%,-17.18%,"$1,579,868","591,544,728.95167983","1,000,000,000","$24,042,664"
1170,Collector Crypt,CARDS,$0.110991,-0.60%,1.20%,-9.09%,-12.46%,"$2,726,675","216,278,389.01644501","1,999,987,774.99577808","$23,992,583"
1171,DexTools,DEXT,$0.33886,-1.28%,0.17%,3.13%,-34.95%,"$16,236.48","70,776,062.40209083","112,551,255","$23,981,561"
1172,Fartboy,$FARTBOY,$0.0239573,0.04%,-2.30%,-6.71%,-39.82%,"$315,354","999,387,898.22689748","999,387,898.22689748","$23,942,631"
1173,Plume USD,PUSD,$1.002,0.32%,0.32%,0.50%,0.38%,"$352,410","23,881,714.774242","23,881,714.774242","$23,919,016"
1174,TokenFi,TOKEN,$0.00808671,0.74%,0.98%,-0.45%,-33.87%,"$2,790,803","2,958,101,701.4482069","10,000,000,000","$23,912,513"
1176,Milady Cult Coin,CULT,$0.00052117,0.16%,1.78%,-7.36%,-29.55%,"$2,100,187","45,832,276,898.20737457","99,999,999,999.99998474","$23,885,011"
1177,Yala,YALA,$0.097189,0.05%,2.90%,27.76%,-16.38%,"$9,318,915","246,360,000","1,000,000,000","$23,882,535"
1178,DIAM,DIAM,$0.01366132,0.05%,1.95%,3.36%,-2.14%,"$134,718","1,747,883,810.11526132","5,401,462,494.44995117","$23,870,778"
1179,Lisk Bridged wstETH (Lisk),WSTETH,"$4,779.84",0.12%,2.34%,2.66%,-5.18%,"$4,932.7","4,992.69884891","4,992.69884891","$23,848,549"
1180,CZ's Dog,BROCCOLI,$0.02455545,-0.13%,-0.79%,1.95%,-22.43%,"$8,890,324","971,060,584.87623703","971,060,584.87623703","$23,832,738"
1175,RSS3,RSS3,$0.02768274,0.15%,-0.60%,0.01%,-29.56%,"$1,493,704","860,278,124.07522118","1,027,389,235.93531895","$23,821,348"
1181,Towns,TOWNS,$0.01128876,0.29%,-1.44%,12.53%,-48.78%,"$9,648,812","2,109,362,819","10,128,333,333","$23,785,789"
1182,OORT,OORT,$0.03812954,0.59%,1.87%,-3.88%,-43.78%,"$1,707,664","622,484,320.19591641","1,998,899,999.8900001","$23,767,389"
1183,Arena-Z,A2Z,$0.00388566,0.08%,-0.69%,0.59%,-33.34%,"$3,924,085","6,113,819,996.38414383","9,152,149,665.38414383","$23,749,624"
1184,TrueFi,TRU,$0.01785859,0.24%,-2.32%,-0.37%,-39.30%,"$7,653,640","1,329,345,686.34599209","1,344,195,694.2046721","$23,747,453"
1185,Infinity Ground,AIN,$0.128142,-0.53%,-0.42%,-2.51%,-16.55%,"$2,954,577","185,300,000","1,000,000,000","$23,729,383"
1186,Fusionist,ACE,$0.303694,0.01%,1.55%,2.76%,-38.13%,"$2,903,418","78,054,262","146,307,870","$23,670,134"
1187,ArAIstotle,FACY,$0.04242293,0.04%,8.81%,15.47%,18.97%,"$963,428","555,774,000","1,000,000,000","$23,615,671"
1188,Ninja Squad Token,NST,$2.73,0.09%,0.80%,-0.01%,-6.82%,"$132,083","8,611,274.43","8,611,274.43","$23,497,038"
1189,Midas mAPOLLO,MAPOLLO,$1.039,0.00%,0.02%,0.20%,1.42%,$0,"22,588,797.49936454","22,588,797.49936454","$23,467,253"
1190,TARS AI,TAI,$0.04010908,0.51%,1.90%,-3.15%,-26.66%,"$2,280,821","586,681,333.53215384","894,996,126.41215384","$23,459,303"
1191,Coq Inu,COQ,$0.00000034,0.12%,-5.16%,1.94%,-37.88%,"$3,601,812","69,420,000,000,000","69,420,000,000,000","$23,406,388"
1193,Bridged USD Coin (Scroll),USDC,$0.999998,-0.08%,0.07%,0.24%,-0.11%,"$1,396,254","23,298,971.131168","23,298,971.131168","$23,304,253"
1192,Sportstensor,SN41,$7.91,0.91%,9.82%,4.15%,42.94%,"$5,629,589","2,943,925.23073045","2,943,925.23073045","$23,300,736"
1194,Forta,FORT,$0.03712193,0.86%,-3.23%,5.47%,-33.61%,"$688,063","625,484,416","1,000,000,000","$23,225,465"
1195,DUSK,DUSK,$0.04624611,-0.03%,-1.86%,-2.52%,-18.23%,"$2,381,052","500,000,000","500,000,000","$23,123,150"
1196,xMoney,XMN,$0.071678,1.62%,-15.03%,120.15%,,"$2,464,427","321,974,420","10,000,000,000","$23,096,748"
1197,Mitosis,MITO,$0.113919,0.37%,-0.83%,2.92%,-41.91%,"$4,960,703","202,411,971","1,000,000,000","$23,056,091"
1198,XPLA,XPLA,$0.02756236,1.43%,2.94%,8.95%,-11.01%,"$849,856","832,392,025.53652704","1,999,921,732.58209991","$22,942,692"
1199,Gnosis xDAI Bridged USDC (Gnosis),USDC,$0.999785,-0.01%,-0.04%,-0.00%,0.02%,"$812,454","22,912,569.164742","22,912,569.164742","$22,907,707"
1200,Mamo,MAMO,$0.057706,1.67%,9.83%,8.99%,1.00%,"$1,996,092","396,948,139.0933333","1,000,000,000","$22,906,278"
1201,NATIX Network,NATIX,$0.00056361,0.23%,-0.28%,-4.35%,-24.99%,"$266,766","40,564,288,076.44089508","99,530,845,582.47436523","$22,862,609"
1202,Thala APT,THAPT,$3.23,0.24%,0.78%,1.90%,-24.27%,"$27,845","7,075,140.2","7,075,140.2","$22,856,891"
1206,SuperWalk GRND,GRND,$0.03221567,0.24%,-10.49%,26.48%,-24.61%,"$8,669,974","707,660,423.04999995","987,522,926","$22,797,753"
1203,Liquid Mercury,MERC,$0.00722739,-0.00%,-3.34%,30.10%,124.63%,"$2,865.55","3,141,917,243.47178459","6,000,000,000","$22,707,064"
1204,ELYSIA,EL,$0.00333373,0.46%,-0.23%,0.35%,-20.20%,"$325,544","6,803,300,704.68799973","6,803,300,704.68799973","$22,678,062"
1205,Stronghold Staked SOL,STRONGSOL,$220.82,0.65%,1.69%,5.49%,-8.75%,"$23,965","102,874.29479765","102,874.29479765","$22,673,370"
1207,Electronic USD,EUSD,$0.99763,-0.04%,-0.36%,0.01%,-0.15%,"$642,089","22,686,460.71463929","22,686,460.71463929","$22,632,693"
1208,Renzo Restaked SOL,EZSOL,$239.67,0.48%,1.97%,5.72%,-9.07%,"$274,334","94,330.65274997","94,330.65274997","$22,617,996"
1209,LandWolf,WOLF,$0.00002499,-0.01%,-0.39%,2.22%,-27.88%,"$1,443,060","902,159,505,150","902,159,505,150","$22,554,411"
1210,Maxi PayFi Strategy Token,MPST,$0.999774,-0.01%,0.01%,0.00%,0.03%,"$21,094","22,557,807.269109","22,557,807.269109","$22,552,970"
1215,Ancient8,A8,$0.05846,0.45%,0.28%,-2.82%,-40.41%,"$3,505,846","385,581,151.02999997","1,000,000,000","$22,540,912"
1211,ZERA,ZERA,$0.0226342,1.50%,7.24%,8.95%,,"$323,455","999,374,941.17815685","999,374,941.17815685","$22,480,988"
1212,AU79,AU79,$0.02252375,-1.86%,11.76%,-6.99%,-7.22%,"$672,691","999,871,299.48833406","999,871,299.48833406","$22,468,854"
1213,Gunz,GUN,$0.01868421,0.99%,0.37%,-5.76%,-21.96%,"$3,492,408","1,204,500,000","10,000,000,000","$22,463,933"
1214,AITV,AITV,$0.089514,0.14%,-0.39%,-2.96%,-13.95%,"$1,950.32","250,902,409","1,000,000,000","$22,454,119"
1216,zkVerify,VFY,$0.073196,-0.80%,1.14%,-13.06%,,"$8,679,466","306,194,144.89999998","1,000,000,000","$22,433,180"
1217,SkyAI,SKYAI,$0.0224351,0.53%,-2.21%,-5.42%,-28.10%,"$6,492,415","1,000,000,000","1,000,000,000","$22,418,371"
1218,Ski Mask Dog,SKI,$0.02242933,1.57%,4.51%,5.78%,-38.01%,"$363,394","1,000,000,000","1,000,000,000","$22,413,952"
1219,Mito,MITO,$0.288933,,,2.02%,6.99%,$1.41,"77,386,085.38493334","500,000,000","$22,359,391"
1220,Layer3,L3,$0.02415444,0.20%,-1.64%,4.08%,-17.54%,"$4,264,478","925,089,261.62333727","3,333,333,333","$22,346,093"
1221,MetaMUI,MMUI,$0.04684478,-0.03%,-0.27%,0.76%,-15.74%,"$527,265","475,875,184.45212698","800,000,000","$22,292,268"
1222,Harmony Horizon Bridged USDC (Harmony),1USDC,$0.999801,,-0.01%,-0.01%,619.54%,$3.02,"22,260,489.512043","22,260,489.512043","$22,256,055"
1223,ThunderCore,TT,$0.00173377,-0.21%,0.60%,5.17%,-28.45%,"$456,754","12,791,485,582","12,791,485,582","$22,175,816"
1224,DAO Maker,DAO,$0.088315,-0.05%,0.62%,2.00%,-22.24%,"$495,448","250,926,000","277,524,000","$22,172,250"
1225,cBAT,CBAT,$0.00353678,-0.20%,-1.44%,-3.03%,15.35%,$0,"6,254,590,422.18817234","6,254,590,422.18817234","$22,130,005"
1226,ADO Protocol,ADO,$0.055325,-2.03%,0.19%,25.23%,24.22%,"$4,880,822","400,000,000","890,000,000","$22,129,833"
1227,Staked USN,SUSN,$1.13,-0.01%,-0.05%,0.25%,0.78%,"$76,351","19,633,806.27189303","19,633,806.27189303","$22,091,937"
1228,Ice Open Network,ICE,$0.0032506,3.11%,-0.96%,1.00%,-33.80%,"$5,538,417","6,792,780,005.40999985","21,150,537,435.25999832","$22,075,547"
1229,HOPR,HOPR,$0.04096709,0.20%,0.81%,1.26%,-17.87%,"$117,867","538,662,764.95600808","564,321,554.69600809","$22,069,626"
1230,XBorg,XBG,$0.102626,0.01%,0.97%,7.86%,52.33%,"$125,677","215,000,074","1,000,000,000","$22,064,504"
1231,Bluefin,BLUE,$0.06665,0.41%,7.63%,0.50%,-33.78%,"$6,770,833","330,125,592","1,000,000,000","$22,004,352"
1233,Fwog,FWOG,$0.02251609,-0.16%,-1.15%,2.65%,-34.64%,"$1,298,550","975,635,328","975,635,328","$21,966,421"
1232,Unagi Token,UNA,$0.03274567,-0.09%,-1.96%,0.39%,-29.77%,"$330,770","668,667,688","990,627,114","$21,943,338"
1234,Staked UTY,YUTY,$1.033,,-0.01%,-0.19%,0.65%,"$44,997","21,090,576.34067693","21,090,576.34067693","$21,776,185"
1235,STON,STON,$0.581124,-1.60%,0.54%,-3.68%,-16.66%,"$22,062","37,449,107.39220851","99,999,999","$21,762,647"
1237,noice,NOICE,$0.00037156,0.43%,5.51%,7.60%,-5.02%,"$3,994,499","58,515,071,510.79363251","100,000,000,000","$21,741,559"
1236,Acala,ACA,$0.01861024,0.33%,0.64%,2.71%,-28.76%,"$2,370,962","1,166,666,660","1,600,000,000","$21,716,606"
1239,Radiant Capital,RDNT,$0.01678912,-0.31%,-0.85%,-13.13%,-14.18%,"$4,335,838","1,292,073,967","1,500,000,000","$21,692,837"
1238,Zeus Network,ZEUS,$0.062166,0.09%,-2.54%,-12.32%,-53.56%,"$2,678,979","349,354,067.35908598","999,996,428.60381806","$21,689,964"
1240,Optio,OPT,$0.00385299,5.23%,-3.20%,-4.96%,-7.04%,"$11,703.98","5,705,713,255.27687931","7,473,246,916.95769978","$21,601,959"
1241,Bridged Tether (Avalanche),USDTE,$0.999516,-0.01%,0.10%,-0.04%,-0.11%,"$237,339","21,610,882.518835","21,610,882.518835","$21,600,127"
1242,LimeWire,LMWR,$0.058586,0.31%,-1.60%,-5.89%,-23.84%,"$1,645,999","368,475,266.97402555","633,045,269","$21,573,018"
1243,Karrat,KARRAT,$0.02982794,-0.08%,0.60%,10.48%,-34.45%,"$358,498","723,192,632","1,000,000,000","$21,557,861"
1244,Tensor,TNSR,$0.06437,-0.28%,0.55%,-0.01%,-37.94%,"$6,481,484","334,607,238.97716999","1,000,000,000","$21,546,381"
1247,Hippius,SN75,$7.86,1.53%,-5.93%,20.74%,61.27%,"$6,643,812","2,739,740.62155967","2,739,740.62155967","$21,536,477"
1245,Qace Dynamics,QACE,$0.02153605,1.64%,7.59%,31.71%,-17.19%,"$44,941","1,000,000,000","1,000,000,000","$21,534,906"
1246,ao Computer,AO,$4.25,-3.51%,-7.75%,-24.91%,-40.17%,"$138,684","5,063,698.871358","5,063,698.871358","$21,511,379"
1248,Wrapped 0G,W0G,$1.77,0.36%,-0.11%,-5.56%,,"$96,566","12,139,349","12,139,349","$21,442,318"
1249,Palu,PALU,$0.02155031,0.94%,-17.35%,-11.58%,,"$8,030,560","1,000,000,000","1,000,000,000","$21,429,271"
1250,cDAI,CDAI,$0.02498273,-0.01%,-0.02%,-0.03%,0.19%,$899.14,"857,991,851.94385684","857,991,851.94385684","$21,429,131"
